last_name,first_name,employer,billed_amount,payment_amount,invoice_date,last_payment_date,city,state,zip_code
Hansen,Lauryn,"Acme, inc.",453.6,230.7,"Sat, 16 Oct 2010 00:00:00 +0000","Mon, 4 Jan 2010 00:00:00 +0000",Amelia Island,FL,32034
Murphy,Maritza,Globex Corporation,132.1,587.3,"Wed, 21 Mar 2012 00:00:00 +0000","Mon, 23 May 2011 00:00:00 +0000",Pensacola,FL,32504
Walsh,Shakira,ZiffCorp,202.8,501.3,"Sun, 28 Feb 2010 00:00:00 +0000","Fri, 22 Jan 2010 00:00:00 +0000",Miai,FL,33173
Bartell,Jacques,LexCorp,617.0,182.2,"Thu, 25 Aug 2011 00:00:00 +0000","Wed, 13 Jan 2010 00:00:00 +0000",Pembroke Pines,FL,33028
Bogisich,Elizabeth,Praxis Corporation,20.2,775.5,"Sun, 15 Aug 2010 00:00:00 +0000","Sun, 2 May 2010 00:00:00 +0000",Pembroke Pines,FL,33024
Satterfield,Una,ABC Telecom,904.4,225.6,"Fri, 17 Sep 2010 00:00:00 +0000","Fri, 18 Jun 2010 00:00:00 +0000",New Port Richey,FL,34655
Konopelski,Damian,ABC Telecom,433.3,910.7,"Thu, 27 Oct 2011 00:00:00 +0000","Sat, 30 Oct 2010 00:00:00 +0000",Fort Walton Beach,FL,32548
Waelchi,Whitney,Western Gas & Electric,558.2,199.1,"Thu, 30 Sep 2010 00:00:00 +0000","Thu, 22 Jul 2010 00:00:00 +0000",Pembroke Pines,FL,33024
Schamberger,Kelli,Globex Corporation,974.9,15.0,"Wed, 24 Aug 2011 00:00:00 +0000","Tue, 19 Oct 2010 00:00:00 +0000",Aventura,FL,33180
Howell,Cleora,Wayne Enterprises,533.1,444.5,"Wed, 13 Jan 2010 00:00:00 +0000","Thu, 7 Jan 2010 00:00:00 +0000",Miai,FL,33173
Denesik,Emmy,Wentworth Industries,812.6,103.7,"Tue, 25 Jan 2011 00:00:00 +0000","Thu, 25 Nov 2010 00:00:00 +0000",Fort Myers,FL,33907
Weimann,Waino,Omni Consimer Products,422.4,497.7,"Tue, 28 Jun 2011 00:00:00 +0000","Mon, 25 Jan 2010 00:00:00 +0000",Miai,FL,33173
Ziemann,Lilyan,QWERTY Logistics,79.7,267.8,"Wed, 14 Apr 2010 00:00:00 +0000","Fri, 15 Jan 2010 00:00:00 +0000",Ft Myers,FL,33901
Labadie,Logan,Sample Company,868.3,362.7,"Tue, 16 Aug 2011 00:00:00 +0000","Sun, 7 Nov 2010 00:00:00 +0000",Sanford,FL,32771
Olson,Samara,Praxis Corporation,544.8,256.8,"Tue, 19 Apr 2011 00:00:00 +0000","Sun, 10 Apr 2011 00:00:00 +0000",Melbourne,FL,32940
Baumbach,Hailee,LexCorp,128.0,277.7,"Mon, 30 Jan 2012 00:00:00 +0000","Sun, 10 Apr 2011 00:00:00 +0000",New Port Richey,FL,34655
Nicolas,Moriah,Demo Company,745.6,196.4,"Sun, 10 Oct 2010 00:00:00 +0000","Sun, 18 Apr 2010 00:00:00 +0000",Marianna,FL,32446
Runolfsdottir,Cecile,Demo Company,880.5,742.6,"Fri, 11 Mar 2011 00:00:00 +0000","Sat, 18 Dec 2010 00:00:00 +0000",Jacksonville,FL,32216
Batz,Moses,Widget Corp,519.1,286.0,"Sun, 5 Feb 2012 00:00:00 +0000","Sun, 1 Jan 2012 00:00:00 +0000",Miai,FL,33173
Quitzon,Elsie,ZiffCorp,447.2,633.5,"Sun, 7 Feb 2010 00:00:00 +0000","Thu, 28 Jan 2010 00:00:00 +0000",Ft Myers,FL,33901
Gerlach,Kennedy,Gringotts,658.0,653.6,"Mon, 4 Oct 2010 00:00:00 +0000","Sun, 5 Sep 2010 00:00:00 +0000",Boca Raton,FL,33486
Feeney,Tate,Mooby Corp,116.2,355.3,"Tue, 15 Jun 2010 00:00:00 +0000","Sun, 10 Jan 2010 00:00:00 +0000",Ft Myers,FL,33901
Tremblay,Linnie,North Central Positronics,922.4,161.3,"Thu, 7 Jan 2010 00:00:00 +0000","Tue, 5 Jan 2010 00:00:00 +0000",Miai,FL,33173
Toy,Lurline,Sombra Corporation,371.3,953.8,"Wed, 4 Aug 2010 00:00:00 +0000","Sun, 3 Jan 2010 00:00:00 +0000",Orange Park,FL,32073
Lakin,Madge,LuthorCorp,412.5,726.6,"Sun, 16 May 2010 00:00:00 +0000","Mon, 15 Feb 2010 00:00:00 +0000",Tallahassee,FL,32308
Waters,Ruthie,Gringotts,891.3,928.6,"Tue, 22 Feb 2011 00:00:00 +0000","Wed, 1 Dec 2010 00:00:00 +0000",Jacksonville,FL,32204
Heaney,Kenyatta,LexCorp,60.6,895.6,"Sat, 13 Mar 2010 00:00:00 +0000","Sun, 7 Feb 2010 00:00:00 +0000",Naples,FL,34110
Koch,Forest,Mammoth Pictures,869.3,692.8,"Fri, 11 Feb 2011 00:00:00 +0000","Sat, 29 Jan 2011 00:00:00 +0000",Hollywood,FL,33021
Schaden,Rudy,ABC Telecom,528.6,974.0,"Mon, 16 Aug 2010 00:00:00 +0000","Fri, 26 Feb 2010 00:00:00 +0000",Ponte Vedra,FL,32082
Hoppe,Antonetta,Gringotts,689.8,171.7,"Mon, 6 Feb 2012 00:00:00 +0000","Wed, 25 Jan 2012 00:00:00 +0000",Pembroke Pines,FL,33024
Reynolds,Bernadine,"Acme, inc.",151.6,70.0,"Sun, 17 Jul 2011 00:00:00 +0000","Tue, 28 Jun 2011 00:00:00 +0000",Pembroke Pines,FL,33024
Jaskolski,Maye,Bluth Company,239.0,219.7,"Tue, 30 Aug 2011 00:00:00 +0000","Thu, 4 Aug 2011 00:00:00 +0000",Palm Harbor,FL,34684
Graham,Robyn,Demo Company,354.2,944.2,"Sat, 17 Sep 2011 00:00:00 +0000","Wed, 14 Jul 2010 00:00:00 +0000",Hollywood,FL,33021
Marquardt,Rubye,Widget Corp,631.0,920.5,"Fri, 26 Nov 2010 00:00:00 +0000","Wed, 15 Sep 2010 00:00:00 +0000",Amelia Island,FL,32034
Schowalter,Kamille,"Sample, inc",565.3,419.9,"Sat, 4 Feb 2012 00:00:00 +0000","Fri, 27 Jan 2012 00:00:00 +0000",West Palm Beach,FL,33401
Effertz,Marcia,ABC Telecom,638.0,929.7,"Sat, 11 Sep 2010 00:00:00 +0000","Tue, 27 Apr 2010 00:00:00 +0000",Miai,FL,33173
Collins,Paris,Strickland Propane,999.7,380.1,"Sat, 1 Jan 2011 00:00:00 +0000","Fri, 4 Jun 2010 00:00:00 +0000",Fort Myers,FL,33907
Schroeder,Jayne,LuthorCorp,77.2,36.0,"Tue, 5 Jan 2010 00:00:00 +0000","Fri, 1 Jan 2010 00:00:00 +0000",Pembroke Pines,FL,33028
Auer,Margaret,LuthorCorp,436.3,664.8,"Thu, 21 Jul 2011 00:00:00 +0000","Tue, 8 Feb 2011 00:00:00 +0000",Pensacola,FL,32503
Lebsack,Hellen,Foo Bars,335.0,729.8,"Sun, 21 Aug 2011 00:00:00 +0000","Wed, 21 Jul 2010 00:00:00 +0000",Boca Raton,FL,33486
Kshlerin,Katarina,Widget Corp,31.8,59.4,"Mon, 5 Apr 2010 00:00:00 +0000","Sat, 6 Feb 2010 00:00:00 +0000",Hollywood,FL,33021
Lang,Roosevelt,Water and Power,387.0,409.9,"Sat, 10 Sep 2011 00:00:00 +0000","Sun, 18 Jul 2010 00:00:00 +0000",Aventura,FL,33180
Hills,Erna,Mooby Corp,882.6,420.9,"Mon, 7 Nov 2011 00:00:00 +0000","Wed, 16 Mar 2011 00:00:00 +0000",Pembroke Pines,FL,33028
Becker,Dudley,Fake Brothers,399.1,810.1,"Sat, 27 Mar 2010 00:00:00 +0000","Thu, 4 Feb 2010 00:00:00 +0000",Tampa,FL,33606
Walker,Jordon,Water and Power,677.5,891.8,"Tue, 16 Mar 2010 00:00:00 +0000","Sun, 21 Feb 2010 00:00:00 +0000",Boca Raton,FL,33486
Wiza,Sylvia,Widget Corp,13.2,907.5,"Fri, 24 Jun 2011 00:00:00 +0000","Tue, 30 Nov 2010 00:00:00 +0000",Tallahassee,FL,32308
O'Connell,Ansel,"Acme, inc.",369.0,222.0,"Mon, 15 Mar 2010 00:00:00 +0000","Thu, 4 Feb 2010 00:00:00 +0000",New Port Richey,FL,34655
Heathcote,Ophelia,North Central Positronics,803.8,827.6,"Sat, 11 Feb 2012 00:00:00 +0000","Wed, 23 Jun 2010 00:00:00 +0000",Naples,FL,34110
Feil,Joe,LexCorp,595.4,206.5,"Thu, 27 May 2010 00:00:00 +0000","Sat, 6 Mar 2010 00:00:00 +0000",Melbourne,FL,32940
Daugherty,Mckayla,Demo Company,160.5,967.7,"Sat, 1 Oct 2011 00:00:00 +0000","Wed, 4 May 2011 00:00:00 +0000",Fort Myers,FL,33907
Lindgren,Laron,Sombra Corporation,121.6,447.2,"Thu, 8 Mar 2012 00:00:00 +0000","Mon, 22 Mar 2010 00:00:00 +0000",Aventura,FL,33180
Will,Lauren,Sombra Corporation,214.6,366.2,"Fri, 29 Jul 2011 00:00:00 +0000","Sun, 17 Oct 2010 00:00:00 +0000",Palm Harbor,FL,34684
Zulauf,Santina,Sombra Corporation,261.5,397.3,"Tue, 28 Dec 2010 00:00:00 +0000","Tue, 6 Jul 2010 00:00:00 +0000",Pembroke Pines,FL,33024
Durgan,Rosalyn,Foo Bars,319.9,165.0,"Sun, 31 Jul 2011 00:00:00 +0000","Thu, 4 Mar 2010 00:00:00 +0000",Melbourne,FL,32940
Homenick,Carmine,Wentworth Industries,842.8,11.9,"Sat, 10 Jul 2010 00:00:00 +0000","Mon, 1 Feb 2010 00:00:00 +0000",Marianna,FL,32446
Moen,Mason,Acme Corp,303.0,356.0,"Sat, 25 Jun 2011 00:00:00 +0000","Sat, 9 Jan 2010 00:00:00 +0000",Miami,FL,33173
Nienow,Josephine,Sample Company,416.6,994.2,"Sat, 11 Feb 2012 00:00:00 +0000","Sun, 6 Feb 2011 00:00:00 +0000",Tampa,FL,33606
Reinger,Ariel,Wentworth Industries,275.7,312.1,"Tue, 9 Mar 2010 00:00:00 +0000","Tue, 2 Feb 2010 00:00:00 +0000",West Palm Beach,FL,33401
Huel,Kaci,ZiffCorp,656.4,920.3,"Mon, 30 May 2011 00:00:00 +0000","Sun, 11 Apr 2010 00:00:00 +0000",Pensacola,FL,32504
Casper,Gerard,Mooby Corp,410.0,546.1,"Sun, 11 Dec 2011 00:00:00 +0000","Fri, 25 Feb 2011 00:00:00 +0000",Sanford,FL,32771
Rippin,Joanie,Western Gas & Electric,251.3,110.4,"Mon, 13 Sep 2010 00:00:00 +0000","Tue, 4 May 2010 00:00:00 +0000",Ponte Vedra,FL,32082
Schinner,Noe,Sombra Corporation,408.7,619.4,"Mon, 3 Jan 2011 00:00:00 +0000","Thu, 14 Jan 2010 00:00:00 +0000",Miami,FL,33173
Connelly,Amelia,Globex Corporation,841.7,23.9,"Tue, 1 Jun 2010 00:00:00 +0000","Fri, 14 May 2010 00:00:00 +0000",West Palm Beach,FL,33401
Grimes,Kitty,Demo Company,127.0,195.7,"Fri, 3 Sep 2010 00:00:00 +0000","Tue, 13 Jul 2010 00:00:00 +0000",Hollywood,FL,33021
Quitzon,Gwen,Globex Corporation,352.2,901.0,"Wed, 20 Apr 2011 00:00:00 +0000","Sat, 10 Apr 2010 00:00:00 +0000",Pensacola,FL,32504
Turner,Cielo,Wentworth Industries,747.2,452.7,"Wed, 2 Feb 2011 00:00:00 +0000","Sun, 21 Mar 2010 00:00:00 +0000",Fort Myers,FL,33907
Fritsch,Adan,Wayne Enterprises,938.4,503.9,"Sat, 14 Jan 2012 00:00:00 +0000","Fri, 29 Jan 2010 00:00:00 +0000",Ft Myers,FL,33901
Kulas,Wilfred,Globex Corporation,11.9,817.3,"Sat, 2 Jul 2011 00:00:00 +0000","Sat, 16 Apr 2011 00:00:00 +0000",Pembroke Pines,FL,33024
Upton,Lela,Mooby Corp,739.4,800.3,"Wed, 21 Jul 2010 00:00:00 +0000","Fri, 30 Apr 2010 00:00:00 +0000",Melbourne,FL,32940
Koepp,Arnoldo,North Central Positronics,385.6,376.0,"Thu, 12 May 2011 00:00:00 +0000","Tue, 5 Jan 2010 00:00:00 +0000",Jacksonville,FL,32204
Berge,Electa,Foo Bars,461.7,376.4,"Wed, 18 May 2011 00:00:00 +0000","Wed, 23 Feb 2011 00:00:00 +0000",Jacksonville,FL,32209
Jewess,Omari,Acme Corp,486.3,478.5,"Mon, 4 Jul 2011 00:00:00 +0000","Sun, 11 Jul 2010 00:00:00 +0000",Pensacola,FL,32504
Ritchie,Silas,Strickland Propane,470.3,187.4,"Mon, 29 Mar 2010 00:00:00 +0000","Sun, 28 Mar 2010 00:00:00 +0000",Pembroke Pines,FL,33024
Spencer,Emmanuelle,123 Warehousing,492.1,956.5,"Fri, 23 Jul 2010 00:00:00 +0000","Fri, 12 Feb 2010 00:00:00 +0000",Pensacola,FL,32504
Prosacco,Dayne,Globex Corporation,869.7,791.4,"Mon, 29 Aug 2011 00:00:00 +0000","Mon, 25 Jul 2011 00:00:00 +0000",Orange Park,FL,32073
Franecki,Madeline,Praxis Corporation,188.2,884.5,"Fri, 30 Jul 2010 00:00:00 +0000","Mon, 8 Mar 2010 00:00:00 +0000",Marianna,FL,32446
Borer,Heber,Omni Consimer Products,619.5,553.4,"Tue, 2 Mar 2010 00:00:00 +0000","Wed, 24 Feb 2010 00:00:00 +0000",West Palm Beach,FL,33401
Bernier,Cali,123 Warehousing,57.2,438.3,"Tue, 6 Apr 2010 00:00:00 +0000","Mon, 15 Feb 2010 00:00:00 +0000",Davie,FL,33331
White,Milan,LexCorp,488.8,687.2,"Tue, 14 Sep 2010 00:00:00 +0000","Wed, 17 Feb 2010 00:00:00 +0000",Tallahassee,FL,32308
Kozey,Roma,"Sample, inc",979.3,587.9,"Mon, 11 Jan 2010 00:00:00 +0000","Mon, 4 Jan 2010 00:00:00 +0000",Fort Myers,FL,33907
Dare,Kennedi,Mammoth Pictures,227.8,927.5,"Mon, 5 Dec 2011 00:00:00 +0000","Sat, 29 May 2010 00:00:00 +0000",Tallahassee,FL,32308
Kutch,Demond,Mammoth Pictures,408.9,805.2,"Mon, 30 Jan 2012 00:00:00 +0000","Fri, 2 Jul 2010 00:00:00 +0000",Pensacola,FL,32504
Reynolds,Vivien,QWERTY Logistics,200.6,662.7,"Wed, 29 Dec 2010 00:00:00 +0000","Sun, 7 Feb 2010 00:00:00 +0000",New Port Richey,FL,34655
Gerhold,Marcel,Acme Corp,841.4,0.7,"Mon, 13 Feb 2012 00:00:00 +0000","Tue, 7 Jun 2011 00:00:00 +0000",Hollywood,FL,33021
Oberbrunner,Amir,Bluth Company,254.2,935.5,"Thu, 16 Feb 2012 00:00:00 +0000","Sun, 27 Nov 2011 00:00:00 +0000",Naples,FL,34110
Botsford,Kevin,LuthorCorp,843.1,621.8,"Mon, 18 Apr 2011 00:00:00 +0000","Tue, 26 Oct 2010 00:00:00 +0000",Palm Harbor,FL,34684
Blanda,Lorenza,Omni Consimer Products,349.4,883.3,"Sun, 25 Dec 2011 00:00:00 +0000","Fri, 16 Apr 2010 00:00:00 +0000",Boca Raton,FL,33486
Weissnat,Freddy,Sombra Corporation,991.1,832.6,"Wed, 8 Jun 2011 00:00:00 +0000","Sat, 9 Oct 2010 00:00:00 +0000",Amelia Island,FL,32034
Borer,Bud,Bluth Company,785.4,581.1,"Mon, 15 Feb 2010 00:00:00 +0000","Sat, 9 Jan 2010 00:00:00 +0000",Hollywood,FL,33021
Wintheiser,Arvel,Sample Company,70.8,376.5,"Tue, 21 Feb 2012 00:00:00 +0000","Mon, 23 Jan 2012 00:00:00 +0000",Miai,FL,33173
Ferry,Lizeth,Foo Bars,753.7,695.1,"Thu, 28 Jul 2011 00:00:00 +0000","Tue, 23 Mar 2010 00:00:00 +0000",New Port Richey,FL,34655
Nienow,Gayle,ZiffCorp,453.1,41.7,"Sat, 11 Sep 2010 00:00:00 +0000","Mon, 24 May 2010 00:00:00 +0000",Pensacola,FL,32503
Hodkiewicz,Emerson,Smith and Co.,914.1,605.0,"Sat, 3 Sep 2011 00:00:00 +0000","Sat, 4 Sep 2010 00:00:00 +0000",Fort Myers,FL,33907
Zieme,Cary,Mooby Corp,445.7,61.6,"Sun, 26 Sep 2010 00:00:00 +0000","Tue, 26 Jan 2010 00:00:00 +0000",Miai,FL,33173
Metz,Justen,QWERTY Logistics,782.6,781.9,"Thu, 30 Sep 2010 00:00:00 +0000","Mon, 3 May 2010 00:00:00 +0000",Davie,FL,33331
Kuhic,Clare,Smith and Co.,704.2,503.4,"Sun, 28 Feb 2010 00:00:00 +0000","Thu, 4 Feb 2010 00:00:00 +0000",Melbourne,FL,32940
Davis,Sonya,Demo Company,612.2,627.0,"Sun, 23 Oct 2011 00:00:00 +0000","Fri, 25 Feb 2011 00:00:00 +0000",Fort Walton Beach,FL,32548
Konopelski,Mitchell,ZiffCorp,67.3,991.7,"Wed, 31 Mar 2010 00:00:00 +0000","Sun, 21 Mar 2010 00:00:00 +0000",Aventura,FL,33180
Olson,Tyrese,Western Gas & Electric,438.9,694.2,"Sun, 20 Jun 2010 00:00:00 +0000","Fri, 21 May 2010 00:00:00 +0000",Pensacola,FL,32504
Skiles,Ayden,"Acme, inc.",886.8,225.9,"Thu, 3 Jun 2010 00:00:00 +0000","Mon, 8 Mar 2010 00:00:00 +0000",Amelia Island,FL,32034
Bailey,Everett,Wayne Enterprises,717.8,845.9,"Sun, 25 Apr 2010 00:00:00 +0000","Tue, 13 Apr 2010 00:00:00 +0000",Davie,FL,33331
Grady,Zackary,LuthorCorp,702.3,188.0,"Sat, 20 Aug 2011 00:00:00 +0000","Sun, 14 Mar 2010 00:00:00 +0000",New Port Richey,FL,34655
Fritsch,Candido,"Sample, inc",364.1,338.7,"Sat, 25 Feb 2012 00:00:00 +0000","Sun, 25 Dec 2011 00:00:00 +0000",Palm Harbor,FL,34684
Armstrong,Geoffrey,Demo Company,161.8,591.5,"Fri, 9 Apr 2010 00:00:00 +0000","Mon, 11 Jan 2010 00:00:00 +0000",Sanford,FL,32771
Donnelly,Loy,Globex Corporation,184.7,198.9,"Sun, 28 Feb 2010 00:00:00 +0000","Fri, 22 Jan 2010 00:00:00 +0000",Ft Myers,FL,33901
Jerde,Peter,Globex Corporation,484.0,756.2,"Sun, 25 Sep 2011 00:00:00 +0000","Sat, 17 Apr 2010 00:00:00 +0000",Jacksonville,FL,32209
Spencer,Joanne,"Acme, inc.",440.1,364.0,"Wed, 31 Mar 2010 00:00:00 +0000","Mon, 11 Jan 2010 00:00:00 +0000",Aventura,FL,33180
Lubowitz,Novella,Foo Bars,168.8,929.5,"Fri, 2 Mar 2012 00:00:00 +0000","Mon, 10 Oct 2011 00:00:00 +0000",Pensacola,FL,32503
White,Jacquelyn,Mammoth Pictures,916.8,74.3,"Sun, 25 Sep 2011 00:00:00 +0000","Fri, 2 Sep 2011 00:00:00 +0000",Sanford,FL,32771
Cruickshank,Blaise,Water and Power,914.3,170.8,"Sun, 25 Mar 2012 00:00:00 +0000","Sat, 25 Sep 2010 00:00:00 +0000",Naples,FL,34110
Wolff,Nikita,Foo Bars,358.4,120.0,"Tue, 27 Apr 2010 00:00:00 +0000","Fri, 15 Jan 2010 00:00:00 +0000",New Port Richey,FL,34655
Bosco,Crystel,Mooby Corp,345.4,854.4,"Fri, 16 Dec 2011 00:00:00 +0000","Fri, 8 Jan 2010 00:00:00 +0000",Jacksonville,FL,32216
Morissette,Edythe,Globex Corporation,369.6,285.2,"Sun, 12 Dec 2010 00:00:00 +0000","Sun, 1 Aug 2010 00:00:00 +0000",Jacksonville,FL,32209
Bergstrom,Mozelle,Bluth Company,724.3,72.5,"Tue, 15 Jun 2010 00:00:00 +0000","Mon, 24 May 2010 00:00:00 +0000",Jacksonville,FL,32209
Maggio,Burnice,Mammoth Pictures,228.4,503.8,"Fri, 11 Nov 2011 00:00:00 +0000","Mon, 22 Mar 2010 00:00:00 +0000",Davie,FL,33331
Mohr,Lyric,LexCorp,953.3,795.3,"Thu, 24 Jun 2010 00:00:00 +0000","Tue, 12 Jan 2010 00:00:00 +0000",Palm Harbor,FL,34684
Cronin,Cydney,Demo Company,21.2,952.8,"Thu, 25 Mar 2010 00:00:00 +0000","Thu, 28 Jan 2010 00:00:00 +0000",Pembroke Pines,FL,33028
Hilpert,Lizeth,ZiffCorp,348.4,279.2,"Mon, 12 Sep 2011 00:00:00 +0000","Tue, 1 Feb 2011 00:00:00 +0000",Fort Walton Beach,FL,32548
Braun,Susanna,Globex Corporation,877.6,955.6,"Fri, 25 Nov 2011 00:00:00 +0000","Thu, 25 Mar 2010 00:00:00 +0000",Pensacola,FL,32503
Kautzer,Eric,Strickland Propane,627.9,730.0,"Wed, 12 May 2010 00:00:00 +0000","Fri, 19 Feb 2010 00:00:00 +0000",Miai,FL,33173
Bradtke,Cecelia,Globex Corporation,781.9,717.8,"Sat, 7 Aug 2010 00:00:00 +0000","Mon, 3 May 2010 00:00:00 +0000",Englewood,FL,34223
Davis,Dawn,North Central Positronics,435.8,446.0,"Sat, 3 Jul 2010 00:00:00 +0000","Sat, 3 Apr 2010 00:00:00 +0000",Amelia Island,FL,32034
Hodkiewicz,Tia,Widget Corp,636.9,633.7,"Sat, 13 Feb 2010 00:00:00 +0000","Fri, 1 Jan 2010 00:00:00 +0000",Palm Harbor,FL,34684
Nitzsche,Tobin,Water and Power,826.5,148.6,"Tue, 7 Jun 2011 00:00:00 +0000","Tue, 8 Feb 2011 00:00:00 +0000",Jacksonville,FL,32209
Walter,Albin,Smith and Co.,637.3,523.8,"Fri, 16 Mar 2012 00:00:00 +0000","Fri, 2 Sep 2011 00:00:00 +0000",Amelia Island,FL,32034
Nader,Kayla,Bluth Company,547.3,839.9,"Tue, 25 Jan 2011 00:00:00 +0000","Fri, 26 Nov 2010 00:00:00 +0000",Jacksonville,FL,32216
Kuphal,Emily,Bluth Company,831.0,237.3,"Mon, 4 Jul 2011 00:00:00 +0000","Sat, 27 Nov 2010 00:00:00 +0000",Amelia Island,FL,32034
Wilderman,Lelia,QWERTY Logistics,562.9,529.8,"Sun, 25 Dec 2011 00:00:00 +0000","Thu, 1 Dec 2011 00:00:00 +0000",Pensacola,FL,32503
O'Connell,Viva,123 Warehousing,812.7,64.8,"Mon, 4 Jul 2011 00:00:00 +0000","Sat, 6 Nov 2010 00:00:00 +0000",West Palm Beach,FL,33401
Johns,Maya,"Sample, inc",336.9,385.5,"Fri, 29 Oct 2010 00:00:00 +0000","Fri, 15 Jan 2010 00:00:00 +0000",Aventura,FL,33180
O'Reilly,Timmy,Sombra Corporation,211.6,684.0,"Mon, 23 Jan 2012 00:00:00 +0000","Tue, 4 Oct 2011 00:00:00 +0000",Ponte Vedra,FL,32082
Nader,Clara,Praxis Corporation,36.3,33.7,"Sun, 2 Oct 2011 00:00:00 +0000","Sun, 21 Aug 2011 00:00:00 +0000",Amelia Island,FL,32034
Hills,Jake,Demo Company,349.6,357.6,"Tue, 9 Mar 2010 00:00:00 +0000","Mon, 22 Feb 2010 00:00:00 +0000",Jacksonville,FL,32209
Dach,Angie,North Central Positronics,624.6,286.5,"Mon, 13 Jun 2011 00:00:00 +0000","Mon, 3 May 2010 00:00:00 +0000",Marianna,FL,32446
Wisozk,Margarita,LexCorp,82.5,8.3,"Mon, 12 Apr 2010 00:00:00 +0000","Wed, 10 Mar 2010 00:00:00 +0000",Miai,FL,33173
Kris,Ignacio,123 Warehousing,289.8,956.2,"Sun, 27 Mar 2011 00:00:00 +0000","Mon, 12 Jul 2010 00:00:00 +0000",Ponte Vedra,FL,32082
Dare,Cale,Wentworth Industries,483.9,943.1,"Sat, 4 Jun 2011 00:00:00 +0000","Sat, 28 May 2011 00:00:00 +0000",Tampa,FL,33606
Monahan,Aurelio,Globex Corporation,414.8,718.8,"Fri, 10 Dec 2010 00:00:00 +0000","Tue, 15 Jun 2010 00:00:00 +0000",Miami,FL,33173
Windler,Matteo,Smith and Co.,251.1,613.0,"Sat, 18 Feb 2012 00:00:00 +0000","Fri, 22 Jul 2011 00:00:00 +0000",Jacksonville,FL,32209
Olson,Jules,Omni Consimer Products,531.6,532.6,"Wed, 29 Sep 2010 00:00:00 +0000","Sat, 7 Aug 2010 00:00:00 +0000",Palm Harbor,FL,34684
Kihn,Talia,Omni Consimer Products,116.5,67.2,"Fri, 12 Aug 2011 00:00:00 +0000","Thu, 11 Aug 2011 00:00:00 +0000",Pembroke Pines,FL,33024
Mitchell,Orie,Foo Bars,141.2,735.9,"Sat, 3 Jul 2010 00:00:00 +0000","Sat, 9 Jan 2010 00:00:00 +0000",Pensacola,FL,32504
D'Amore,Donato,Fake Brothers,646.6,592.3,"Wed, 15 Dec 2010 00:00:00 +0000","Fri, 23 Apr 2010 00:00:00 +0000",Marianna,FL,32446
Roberts,Aurelie,Foo Bars,310.8,321.5,"Sun, 4 Apr 2010 00:00:00 +0000","Sat, 2 Jan 2010 00:00:00 +0000",Aventura,FL,33180
Halvorson,Weston,Wentworth Industries,516.3,904.5,"Wed, 7 Dec 2011 00:00:00 +0000","Mon, 19 Sep 2011 00:00:00 +0000",Miai,FL,33173
Bartell,Vella,Mr. Sparkle,3.1,260.5,"Thu, 20 May 2010 00:00:00 +0000","Wed, 28 Apr 2010 00:00:00 +0000",West Palm Beach,FL,33401
Carroll,Blake,North Central Positronics,631.1,927.8,"Mon, 21 Jun 2010 00:00:00 +0000","Tue, 9 Mar 2010 00:00:00 +0000",West Palm Beach,FL,33401
Dietrich,Michaela,ZiffCorp,653.0,372.7,"Thu, 21 Jan 2010 00:00:00 +0000","Sun, 3 Jan 2010 00:00:00 +0000",Davie,FL,33331
Bauch,Immanuel,123 Warehousing,920.1,744.7,"Sun, 4 Sep 2011 00:00:00 +0000","Mon, 26 Jul 2010 00:00:00 +0000",Fort Walton Beach,FL,32548
Johnson,Olga,Mr. Sparkle,149.6,209.0,"Sun, 19 Feb 2012 00:00:00 +0000","Sat, 31 Dec 2011 00:00:00 +0000",Tallahassee,FL,32308
Marquardt,Monica,Wentworth Industries,365.4,600.1,"Thu, 18 Mar 2010 00:00:00 +0000","Thu, 4 Mar 2010 00:00:00 +0000",New Port Richey,FL,34655
Barton,Karolann,ABC Telecom,105.6,201.5,"Thu, 25 Feb 2010 00:00:00 +0000","Sun, 10 Jan 2010 00:00:00 +0000",New Port Richey,FL,34655
Spinka,Thad,Strickland Propane,818.8,393.0,"Thu, 1 Jul 2010 00:00:00 +0000","Tue, 25 May 2010 00:00:00 +0000",Tallahassee,FL,32308
Turner,Colleen,Sample Company,958.3,757.9,"Sat, 6 Nov 2010 00:00:00 +0000","Mon, 19 Jul 2010 00:00:00 +0000",Miami,FL,33173
Lockman,Dayne,Sombra Corporation,798.6,402.3,"Sun, 14 Aug 2011 00:00:00 +0000","Sun, 12 Sep 2010 00:00:00 +0000",Pembroke Pines,FL,33024
Konopelski,Rosina,Foo Bars,184.9,678.6,"Sun, 24 Oct 2010 00:00:00 +0000","Sat, 15 May 2010 00:00:00 +0000",Tampa,FL,33606
Runolfsdottir,Melany,ABC Telecom,391.5,930.3,"Mon, 21 Mar 2011 00:00:00 +0000","Tue, 4 Jan 2011 00:00:00 +0000",Aventura,FL,33180
Greenholt,Jack,Strickland Propane,870.0,285.7,"Mon, 13 Jun 2011 00:00:00 +0000","Thu, 1 Jul 2010 00:00:00 +0000",Fort Walton Beach,FL,32548
Ortiz,Sarai,Fake Brothers,916.5,834.8,"Sun, 13 Feb 2011 00:00:00 +0000","Mon, 19 Apr 2010 00:00:00 +0000",Pensacola,FL,32504
